poster_number,number_recommend,avg_node_distance,avg_node_distance_kw,avg_node_distance_wv,avg_node_distance_cv,avg_node_distance_le,avg_random
10485,4,0.3,2.7,1.0,0.6,0.9,2.7
10485,5,0.4,1.8,1.0,0.6,0.8,2.9
10485,6,0.6,0.9,1.3,0.8,0.9,2.9
10485,7,0.6,0.7,1.0,0.6,0.6,2.9
10485,8,0.5,1.8,1.0,0.7,0.6,3.0
10485,9,0.7,1.9,1.2,0.7,0.8,2.8
10485,10,0.7,1.9,1.0,0.8,1.0,2.6
5434,1,2.4,1.8,1.9,2.3,2.3,2.6
5434,2,1.7,1.6,1.9,2.2,1.9,2.7
5434,3,1.8,2.0,2.0,2.6,2.3,2.6
5434,4,1.7,2.1,1.5,2.1,1.8,2.9
5434,5,1.4,1.9,1.7,2.0,1.1,2.9
5434,6,1.7,2.0,1.5,2.4,1.9,2.9
5434,7,1.0,1.8,1.8,2.4,1.7,2.9
5434,8,1.2,1.7,1.8,2.0,1.0,3.0
5434,9,0.9,1.6,1.7,2.0,0.8,2.7
5434,10,1.1,1.9,1.7,1.9,1.1,2.9
4140,1,2.5,1.9,2.5,2.7,2.5,2.8
4140,2,2.2,3.0,2.6,2.3,2.5,2.9
4140,3,1.3,2.4,1.8,2.0,1.7,2.7
4140,4,1.3,2.0,1.8,1.8,1.6,2.8
4140,5,1.2,3.0,1.6,1.7,1.6,2.5
4140,6,1.2,3.0,1.7,1.6,1.5,2.8
4140,7,1.1,3.0,1.9,1.4,1.3,2.9
4140,8,1.1,2.8,2.1,1.6,0.9,2.9
4140,9,1.2,2.7,2.0,1.8,1.2,2.9
4140,10,0.7,2.3,2.1,1.6,1.0,2.6
721,1,2.5,2.7,2.7,2.4,2.2,2.5
721,2,1.8,2.4,2.2,2.4,2.2,2.7
721,3,2.0,3.0,2.1,1.8,2.2,2.7
721,4,1.3,2.1,2.4,1.9,1.7,2.8
721,5,2.2,2.4,2.5,2.0,2.5,3.0
721,6,2.1,2.6,2.6,2.1,2.7,2.9
721,7,2.0,2.5,2.3,2.1,2.4,2.5
721,8,2.2,2.5,2.6,2.6,2.7,3.0
721,9,1.7,2.6,2.2,2.6,1.6,2.8
721,10,1.7,2.5,2.6,2.6,2.0,2.8
10963,1,1.4,2.4,2.0,2.1,1.3,2.8
10963,2,0.5,2.2,1.6,0.8,0.3,2.5
10963,3,0.9,1.1,1.5,0.8,0.3,2.7
10963,4,0.7,1.3,1.4,0.7,0.6,2.6
10963,5,0.5,1.0,1.1,0.7,0.5,2.8
10963,6,0.6,1.0,1.2,0.7,0.6,2.8
10963,7,0.7,1.6,1.3,0.7,0.7,2.9
10963,8,0.6,1.4,1.1,0.8,0.6,2.7
10963,9,0.6,1.3,1.1,0.7,0.6,2.7
10963,10,0.5,1.1,1.1,0.8,0.6,2.9
12852,1,0.1,0.5,0.9,1.1,0.1,2.5
12852,2,0.1,1.1,0.3,0.0,0.1,2.5
12852,3,0.1,1.1,0.4,0.5,0.0,2.8
12852,4,0.1,0.9,0.4,0.0,0.1,2.7
12852,5,0.1,1.1,0.4,0.0,0.1,2.5
12852,6,0.1,1.1,0.6,0.0,0.0,2.7
12852,7,0.1,1.1,0.4,0.0,0.1,2.7
12852,8,0.1,1.1,0.5,0.0,0.4,2.5
12852,9,0.1,1.1,0.4,0.3,0.4,2.3
12852,10,0.1,0.9,0.3,0.3,0.5,2.3
10036,1,2.0,2.2,1.9,2.1,1.9,2.8
10036,2,1.4,1.3,1.6,1.6,0.9,3.0
10036,3,0.7,1.4,1.4,1.7,1.0,2.3
10036,4,0.6,1.7,1.4,1.0,0.4,2.4
10036,5,0.3,1.7,1.0,0.9,0.4,2.8
10036,6,0.4,1.8,0.8,1.0,0.5,2.6
10036,7,0.5,1.6,0.9,1.4,0.6,2.6
10036,8,0.5,1.6,1.0,1.4,0.6,2.9
10036,9,0.2,1.2,0.9,1.4,0.5,2.8
10036,10,0.5,1.7,1.3,1.6,0.6,2.6
3131,1,2.0,2.2,2.1,2.2,1.9,2.8
3131,2,1.6,2.2,2.0,1.8,1.6,2.7
3131,3,1.3,2.2,2.1,1.5,1.6,2.7
3131,4,1.5,2.6,2.2,1.1,1.7,2.9
3131,5,1.6,2.7,1.9,1.3,1.7,3.0
3131,6,1.6,2.6,2.2,1.4,1.7,2.7
3131,7,1.5,2.6,1.9,1.4,1.6,2.7
3131,8,1.7,2.5,2.3,1.6,1.5,2.6
3131,9,1.8,2.4,2.3,1.6,1.7,2.8
3131,10,1.6,2.6,2.2,1.7,1.8,2.6
1600,1,0.8,2.4,1.5,2.3,2.2,2.5
1600,2,0.8,2.0,1.3,1.9,1.1,2.9
1600,3,1.0,2.2,1.4,1.9,2.1,2.7
1600,4,0.3,2.4,1.1,1.5,0.9,2.7
1600,5,0.4,2.6,1.0,1.7,0.6,3.0
1600,6,0.5,2.7,1.3,1.7,0.5,2.7
1600,7,0.5,2.7,1.3,1.7,0.7,3.0
1600,8,0.4,2.7,1.0,1.7,0.7,2.9
1600,9,0.4,2.7,1.0,1.4,0.4,3.0
1600,10,0.5,2.8,1.0,1.7,0.4,2.7
12564,1,2.1,1.9,2.3,2.4,1.9,3.0
12564,2,1.0,2.2,1.4,1.4,1.1,3.0
12564,3,0.6,2.9,1.0,0.7,0.7,3.0
12564,4,0.3,2.9,0.7,0.8,0.5,2.9
12564,5,0.3,1.8,0.4,0.8,0.6,2.6
12564,6,0.4,1.4,0.7,0.8,0.7,3.0
12564,7,0.3,1.4,0.3,0.7,0.4,3.0
12564,8,0.2,0.9,0.1,1.1,0.4,3.0
12564,9,0.2,0.8,0.1,0.8,0.3,3.0
12564,10,0.2,0.8,0.1,0.8,0.4,2.9
4588,1,1.0,1.2,1.2,1.2,1.0,2.5
4588,2,0.8,0.8,1.3,0.7,0.6,2.8
4588,3,0.9,1.7,1.7,0.9,0.9,2.6
4588,4,0.5,1.6,1.5,0.9,0.5,2.5
4588,5,0.6,1.6,1.1,0.9,0.6,2.8
4588,6,0.6,1.6,0.9,0.5,0.6,2.6
4588,7,0.6,1.6,0.9,0.8,0.6,2.3
4588,8,0.8,1.6,0.8,0.9,0.7,2.7
4588,9,0.9,1.6,0.8,0.9,0.9,2.5
4588,10,0.8,1.7,0.8,0.8,0.8,2.8
9934,1,1.1,2.0,1.5,1.6,1.2,2.7
9934,2,1.1,1.6,0.8,1.1,0.9,2.7
9934,3,0.7,2.5,1.3,1.0,0.5,2.5
9934,4,0.7,2.0,1.2,1.2,0.6,2.7
9934,5,0.6,0.8,1.0,1.5,0.4,2.8
9934,6,0.7,0.9,1.1,0.5,0.5,2.7
9934,7,1.0,0.9,1.1,0.9,0.5,2.6
9934,8,1.1,0.6,1.1,0.7,0.6,2.5
9934,9,0.8,0.6,0.9,0.6,0.6,2.5
9934,10,0.8,0.6,1.1,0.8,0.8,2.6
4644,1,0.9,1.0,0.8,1.3,1.7,2.9
4644,2,0.9,1.5,0.9,0.8,1.0,2.7
4644,3,0.7,1.2,1.0,0.7,1.0,2.9
4644,4,0.7,1.3,1.0,0.6,0.7,2.8
4644,5,0.6,1.0,1.1,0.5,0.6,2.8
4644,6,0.7,0.9,1.0,0.6,0.6,2.6
4644,7,0.7,1.0,1.3,0.8,0.7,2.6
4644,8,0.7,1.0,1.1,0.7,0.7,2.8
4644,9,0.7,1.0,1.4,0.9,0.9,2.9
4644,10,0.7,1.2,1.1,0.6,0.6,2.6
373,1,1.7,1.7,2.0,2.1,2.5,2.9
373,2,1.3,2.6,2.0,2.1,2.0,2.9
373,3,1.6,2.9,1.5,2.4,1.5,2.8
373,4,1.3,2.7,1.8,1.8,1.6,2.7
373,5,1.3,2.2,2.0,1.9,1.7,2.4
373,6,1.5,2.4,1.9,2.1,1.9,2.4
373,7,1.5,2.7,1.9,1.8,1.9,2.8
373,8,1.6,2.6,1.6,1.8,1.6,2.4
373,9,1.4,2.8,1.6,2.1,1.6,2.8
373,10,1.4,2.5,1.9,1.9,1.6,2.9
10562,1,2.5,2.1,2.7,2.3,2.2,3.0
10562,2,1.6,2.2,1.5,1.7,1.8,3.0
10562,3,1.5,2.8,1.1,1.6,1.2,3.0
10562,4,1.4,2.7,1.5,1.5,0.8,3.0
10562,5,0.8,2.9,1.2,1.3,1.0,2.9
10562,6,0.6,2.7,0.9,1.4,0.4,3.0
10562,7,0.9,2.9,1.0,1.7,0.9,3.0
10562,8,0.9,2.8,1.6,2.2,1.3,3.0
10562,9,1.3,2.8,1.3,1.8,1.3,3.0
10562,10,1.3,2.7,1.3,1.9,1.0,3.0
7788,1,0.7,1.8,0.6,0.6,0.7,2.7
7788,2,0.7,1.2,0.8,1.0,0.8,2.6
7788,3,0.5,1.6,0.8,1.0,0.8,3.0
7788,4,0.4,1.1,1.0,0.7,0.7,2.5
7788,5,0.5,0.5,0.9,0.2,0.6,3.0
7788,6,0.5,0.5,0.8,0.6,0.5,2.8
7788,7,0.5,0.5,0.9,0.5,0.5,2.9
7788,8,0.5,0.7,0.8,0.4,0.3,3.0
7788,9,0.4,0.5,0.8,0.3,0.4,2.4
7788,10,0.4,1.2,0.8,0.3,0.3,2.9
11109,1,0.8,2.7,1.2,0.8,0.8,2.8
11109,2,0.5,1.7,1.0,0.9,0.5,3.0
11109,3,0.6,0.6,0.6,0.7,0.5,2.9
11109,4,0.5,0.6,1.0,0.5,0.5,2.8
11109,5,0.5,1.3,1.1,0.4,0.5,2.8
11109,6,0.4,0.9,1.2,0.6,0.5,2.9
11109,7,0.4,1.1,1.0,0.9,0.4,2.6
11109,8,0.4,1.6,1.2,0.8,0.5,3.0
11109,9,0.4,1.2,1.0,0.9,0.3,2.7
11109,10,0.4,1.2,1.0,0.6,0.3,2.5
5467,1,1.8,2.6,1.8,1.1,1.4,3.0
5467,2,1.8,2.0,1.5,1.2,0.9,2.8
5467,3,1.5,3.0,1.2,1.2,0.9,3.0
5467,4,1.2,3.0,1.1,1.2,1.2,2.9
5467,5,1.4,2.6,1.4,1.2,1.2,3.0
5467,6,0.9,2.6,1.4,1.2,1.2,2.8
5467,7,1.1,2.0,1.1,1.2,0.9,3.0
5467,8,1.4,1.8,1.2,0.9,0.8,3.0
5467,9,1.2,2.9,1.2,1.2,0.8,2.9
5467,10,1.3,2.8,1.2,1.1,0.9,2.9
641,1,1.6,2.2,1.7,1.9,1.6,2.5
641,2,1.1,2.0,1.2,1.0,1.4,3.0
641,3,1.2,1.9,1.2,0.7,1.2,3.0
641,4,0.8,1.9,0.9,1.1,0.8,2.8
641,5,1.0,1.6,1.0,1.1,1.3,2.9
641,6,1.4,1.4,0.9,1.2,1.6,3.0
641,7,1.7,1.3,1.2,0.6,1.4,3.0
641,8,1.1,1.4,1.2,0.3,1.4,2.9
641,9,1.1,1.3,1.2,0.4,0.8,2.9
641,10,0.8,1.7,1.0,0.4,1.1,3.0
3466,1,2.7,2.7,2.7,2.7,2.4,3.0
3466,2,1.5,2.7,1.7,2.7,2.4,3.0
3466,3,0.7,3.0,1.0,2.4,1.3,3.0
3466,4,0.5,3.0,0.8,0.8,0.6,2.8
3466,5,0.9,3.0,2.0,1.7,1.1,3.0
3466,6,0.5,3.0,1.5,1.2,0.7,2.7
3466,7,0.3,3.0,1.2,0.4,0.6,2.5
3466,8,0.3,2.9,0.9,0.7,0.3,3.0
3466,9,0.4,3.0,0.9,0.8,0.8,3.0
3466,10,1.0,3.0,1.1,0.8,1.0,3.0
9696,1,2.6,2.5,2.5,2.3,2.4,3.0
9696,2,1.8,2.5,1.7,1.3,1.8,2.6
9696,3,1.8,2.8,1.8,1.5,2.0,2.8
9696,4,1.5,2.2,2.0,1.2,1.7,2.9
9696,5,1.2,2.7,1.9,1.1,1.7,2.7
9696,6,2.0,2.8,1.7,2.4,1.4,2.9
9696,7,1.8,2.7,1.4,2.1,1.3,2.6
9696,8,2.0,2.8,1.3,2.0,1.3,2.5
9696,9,2.3,2.4,1.5,1.8,1.5,2.7
9696,10,2.1,2.2,1.5,1.8,1.5,2.5
5720,1,1.3,1.4,1.9,1.9,2.1,2.8
5720,2,0.8,0.9,1.5,1.1,0.9,2.7
5720,3,0.6,2.4,1.3,0.8,1.0,3.0
5720,4,0.8,2.0,1.1,0.9,1.1,2.6
5720,5,1.2,2.1,1.2,0.9,1.1,2.6
5720,6,1.2,2.0,1.2,1.3,1.0,3.0
5720,7,1.1,1.8,1.4,1.0,1.0,2.4
5720,8,1.0,2.8,1.4,1.0,1.0,3.0
5720,9,1.0,2.8,1.4,1.1,1.2,2.5
5720,10,0.9,2.8,1.8,1.0,1.4,2.8
11801,1,1.8,1.9,2.2,2.3,1.5,2.8
11801,2,1.1,2.7,1.4,1.6,0.9,2.5
11801,3,0.9,2.6,1.2,1.7,1.1,2.7
11801,4,1.2,2.4,1.8,1.8,0.8,2.7
11801,5,0.8,1.9,1.2,1.7,0.7,2.5
11801,6,0.8,2.0,1.1,1.3,0.7,2.7
11801,7,0.7,1.9,1.9,1.6,0.3,2.6
11801,8,0.6,1.5,1.6,1.4,0.6,2.8
11801,9,0.4,2.4,1.8,1.3,0.6,2.8
11801,10,0.6,2.3,1.6,1.9,0.6,2.8
7488,1,0.8,1.7,1.1,1.2,1.0,2.8
7488,2,0.9,2.5,1.0,1.4,1.0,3.0
7488,3,0.6,2.5,0.7,0.8,0.7,3.0
7488,4,0.6,2.7,1.0,1.9,0.5,2.9
7488,5,0.7,2.6,0.9,1.3,0.9,3.0
7488,6,0.7,1.8,0.9,1.5,0.8,3.0
7488,7,0.6,3.0,1.0,1.5,0.7,3.0
7488,8,0.7,2.7,1.0,1.5,0.7,2.9
7488,9,0.7,3.0,1.0,1.4,0.8,2.9
7488,10,0.7,3.0,1.0,1.2,0.7,3.0
13594,1,2.4,2.4,2.6,2.6,2.7,2.4
13594,2,1.7,2.4,1.1,2.6,2.0,2.8
13594,3,1.1,2.7,0.8,2.5,1.3,2.9
13594,4,1.0,3.0,1.6,2.0,0.8,3.0
13594,5,1.0,2.7,1.5,1.8,0.6,3.0
13594,6,1.2,3.0,1.4,2.1,0.8,2.8
13594,7,1.2,3.0,1.4,1.7,1.2,2.8
13594,8,1.2,3.0,1.0,1.8,0.9,3.0
13594,9,1.2,3.0,1.1,1.6,1.1,3.0
13594,10,1.2,2.6,1.4,1.6,1.1,3.0
8888,1,1.6,1.2,2.2,2.0,1.8,2.6
8888,2,0.9,1.7,1.5,1.3,0.8,2.8
8888,3,0.7,2.7,1.5,1.9,0.1,2.5
8888,4,0.4,2.2,1.5,1.6,0.1,2.6
8888,5,1.0,2.2,2.0,1.4,0.2,2.1
8888,6,0.4,2.5,1.7,1.5,0.0,2.6
8888,7,0.1,1.7,1.8,1.5,0.1,2.5
8888,8,0.1,1.7,1.7,1.0,0.2,2.8
8888,9,0.1,2.3,1.6,1.0,0.2,2.7
8888,10,0.1,2.0,1.7,1.0,0.2,2.4
9442,1,2.1,2.4,2.7,2.6,2.4,2.6
9442,2,2.1,2.4,2.7,2.6,1.7,2.7
9442,3,1.0,2.5,2.7,2.6,1.0,2.9
9442,4,1.0,2.4,2.1,1.9,0.7,2.9
9442,5,0.9,2.4,2.1,1.7,0.9,2.7
9442,6,0.6,2.1,2.1,1.6,0.9,2.8
9442,7,0.3,1.9,1.5,1.4,0.9,3.0
9442,8,0.6,1.9,1.5,1.1,0.6,2.3
9442,9,0.6,2.1,1.4,1.2,0.9,2.9
9442,10,0.4,1.9,1.4,1.2,0.6,3.0
12469,1,1.7,1.7,1.9,2.1,1.5,2.6
12469,2,0.9,2.0,1.2,0.7,0.5,2.7
12469,3,0.5,2.4,1.1,1.0,0.8,2.8
12469,4,0.6,1.4,0.6,0.4,0.5,2.9
12469,5,0.6,1.8,0.9,0.7,0.5,3.0
12469,6,0.6,1.4,0.8,0.9,1.0,2.4
12469,7,0.6,1.2,0.7,0.8,0.8,3.0
12469,8,0.5,1.0,1.0,1.3,0.8,2.7
12469,9,0.6,1.5,1.0,1.0,0.8,2.7
12469,10,0.9,0.9,1.1,1.1,0.7,3.0
13084,1,2.4,2.7,2.4,2.6,2.7,3.0
13084,2,1.7,2.8,2.1,1.9,2.2,3.0
13084,3,1.9,2.7,2.1,2.1,2.1,3.0
13084,4,2.0,2.7,2.1,2.0,2.0,2.9
13084,5,1.7,3.0,1.8,1.9,1.9,2.7
13084,6,2.0,3.0,1.9,1.9,1.7,2.5
13084,7,1.6,2.7,2.2,2.5,1.4,3.0
13084,8,1.9,2.7,2.5,2.6,1.4,2.9
13084,9,1.7,2.7,2.6,2.5,1.1,2.9
13084,10,1.2,3.0,2.5,2.7,1.2,3.0
3079,1,1.0,1.0,1.0,0.9,0.9,2.7
3079,2,0.9,1.1,1.0,1.1,0.6,2.6
3079,3,0.6,1.4,0.7,1.0,0.6,2.7
3079,4,0.6,2.0,0.5,0.8,0.7,2.6
3079,5,0.9,1.2,1.2,1.4,0.7,2.7
3079,6,0.9,1.5,1.0,1.1,0.6,2.8
3079,7,0.9,1.5,0.8,1.0,0.6,2.8
3079,8,0.9,1.5,1.0,0.9,0.6,2.5
3079,9,0.9,1.3,1.2,1.0,0.5,2.8
3079,10,0.9,1.7,1.1,1.1,0.7,2.5
685,1,2.0,1.5,2.5,2.2,2.2,2.6
685,2,1.3,1.6,2.3,1.2,0.8,2.7
685,3,0.8,1.3,2.2,1.1,0.6,2.8
685,4,0.9,1.6,1.8,1.5,0.6,2.5
685,5,0.8,1.5,1.9,1.1,0.7,2.7
685,6,0.9,1.6,1.9,0.9,0.7,2.8
685,7,0.9,1.9,1.7,0.9,0.7,2.8
685,8,0.9,1.6,1.5,1.2,0.6,2.9
685,9,0.6,2.7,1.7,0.9,0.1,2.5
685,10,0.3,2.7,1.8,1.4,0.1,3.0
1707,1,1.8,1.4,1.9,2.4,2.2,2.8
1707,2,1.1,1.6,0.7,1.5,1.4,2.6
1707,3,0.8,1.5,0.4,0.7,1.1,2.8
1707,4,0.6,1.7,0.7,1.2,0.7,2.8
1707,5,1.2,1.8,1.0,1.4,1.3,2.8
1707,6,0.9,1.1,0.9,1.1,1.2,2.8
1707,7,0.9,1.1,0.9,1.4,1.4,2.8
1707,8,1.2,1.6,0.6,1.3,1.7,2.9
1707,9,1.0,2.0,0.6,1.3,2.0,2.8
1707,10,1.2,2.3,0.6,1.3,1.7,2.9
1588,1,2.6,2.6,2.6,2.5,2.4,2.9
1588,2,2.2,2.6,1.9,2.0,2.1,2.9
1588,3,1.4,3.0,2.0,1.7,1.1,2.9
1588,4,1.0,2.8,1.9,1.7,0.9,3.0
1588,5,1.7,2.8,2.0,1.9,1.1,3.0
1588,6,1.2,2.7,1.5,2.0,1.0,2.7
1588,7,1.1,2.0,1.4,2.0,0.9,3.0
1588,8,1.4,2.5,1.6,1.8,1.0,2.9
1588,9,1.5,2.5,1.5,2.2,1.4,2.8
1588,10,1.5,2.5,1.5,2.2,1.1,2.8
5575,1,2.7,2.7,2.3,2.6,2.7,2.9
5575,2,1.8,2.7,2.3,2.2,2.1,2.9
5575,3,1.3,2.8,1.6,2.1,1.9,2.7
5575,4,0.9,3.0,1.6,1.5,1.2,3.0
5575,5,0.7,2.8,1.5,1.0,0.5,2.7
5575,6,1.0,2.8,1.7,1.0,1.1,2.6
5575,7,1.0,2.8,1.7,1.2,1.0,2.9
5575,8,0.9,2.8,1.8,1.3,1.3,2.6
5575,9,0.8,2.7,1.9,1.3,0.9,2.8
5575,10,0.9,2.8,1.8,1.3,0.8,2.8
6564,1,2.6,2.6,2.5,2.6,2.5,2.9
6564,2,1.6,2.7,2.1,2.3,1.3,2.8
6564,3,0.5,3.0,2.0,2.0,0.4,3.0
6564,4,0.4,3.0,1.4,2.4,0.2,3.0
6564,5,0.3,3.0,0.9,2.0,0.3,3.0
6564,6,0.3,2.9,1.0,2.1,0.3,2.9
6564,7,0.3,2.9,0.8,1.9,0.3,2.9
6564,8,0.3,2.9,0.8,1.9,0.4,2.9
6564,9,0.5,2.8,1.0,2.3,0.4,2.9
6564,10,0.5,2.8,1.0,2.4,0.3,3.0
1138,1,2.0,2.5,2.7,2.2,1.9,2.8
1138,2,1.3,2.7,1.7,1.5,1.4,2.8
1138,3,1.0,2.6,1.6,1.2,1.1,2.9
1138,4,1.0,2.6,1.8,1.4,1.0,2.4
1138,5,1.6,2.6,2.8,2.2,1.5,3.0
1138,6,1.9,2.5,2.8,2.5,1.9,2.6
1138,7,1.1,2.6,2.3,1.7,1.3,2.9
1138,8,1.3,2.6,1.8,1.4,1.6,2.6
1138,9,1.3,2.7,1.5,1.6,1.4,3.0
1138,10,1.3,2.8,1.7,1.8,1.4,2.6
14628,1,1.8,2.4,1.9,1.9,1.9,3.0
14628,2,1.7,2.5,1.5,1.4,1.5,2.9
14628,3,1.7,2.2,1.5,0.8,1.6,3.0
14628,4,1.8,2.4,1.6,0.9,1.5,2.8
14628,5,1.6,2.7,1.6,1.1,1.4,2.9
14628,6,1.2,2.6,1.7,1.1,1.4,3.0
14628,7,1.4,2.5,1.7,1.3,1.6,3.0
14628,8,1.4,2.4,1.7,1.3,1.5,3.0
14628,9,1.3,2.6,1.9,1.3,1.4,2.8
14628,10,1.4,2.6,1.9,1.3,1.2,2.8
2091,1,2.7,2.7,2.1,2.6,2.1,3.0
2091,2,2.1,3.0,1.5,2.3,2.3,2.8
2091,3,1.6,3.0,2.1,2.0,1.8,2.8
2091,4,1.9,2.7,2.3,1.9,1.5,2.8
2091,5,1.3,3.0,2.3,1.9,1.6,2.9
2091,6,1.0,2.7,2.4,1.9,1.0,3.0
2091,7,1.0,2.7,2.4,2.1,1.5,3.0
2091,8,0.8,2.7,1.8,2.1,1.6,2.7
2091,9,1.3,2.7,2.2,2.1,1.7,3.0
2091,10,1.7,2.7,2.2,2.2,2.0,2.9
6810,1,1.8,2.1,1.6,1.6,1.7,2.8
6810,2,1.7,2.1,1.5,1.7,1.7,2.9
6810,3,1.6,2.6,1.7,1.6,1.5,2.8
6810,4,1.6,2.6,1.7,1.5,1.4,2.8
6810,5,1.2,2.4,2.0,1.3,1.4,2.5
6810,6,1.3,2.0,1.9,1.6,1.5,3.0
6810,7,0.8,2.3,1.9,1.6,1.1,2.9
6810,8,0.8,1.9,1.6,1.9,1.0,2.6
6810,9,0.8,1.7,1.9,2.1,0.9,2.9
6810,10,0.9,1.8,1.9,1.9,0.7,3.0
13622,1,2.7,2.5,2.4,2.7,2.5,2.8
13622,2,2.1,2.9,2.2,1.7,2.1,2.8
13622,3,2.1,2.7,2.2,1.2,1.6,2.6
13622,4,2.4,3.0,2.2,1.1,1.6,2.9
13622,5,2.1,3.0,1.9,1.2,1.3,2.6
13622,6,1.9,2.4,2.2,1.0,1.5,3.0
13622,7,1.3,2.3,1.3,0.9,1.7,2.8
13622,8,1.9,2.0,1.5,1.2,1.9,2.8
13622,9,1.9,2.0,1.7,1.1,1.4,2.9
13622,10,1.9,2.0,1.7,0.8,1.7,2.9
9039,1,1.2,1.3,1.8,2.5,1.5,2.7
9039,2,0.6,2.4,1.4,1.5,0.6,2.4
9039,3,1.1,2.4,1.7,0.8,0.9,2.7
9039,4,1.1,2.4,2.0,1.1,0.9,2.4
9039,5,1.5,2.4,1.5,1.3,1.2,2.7
9039,6,1.4,2.3,1.6,1.2,1.4,2.7
9039,7,1.5,2.1,1.4,0.9,1.3,2.5
9039,8,1.3,1.2,1.5,1.0,1.3,3.0
9039,9,1.3,1.3,1.6,1.0,1.6,2.6
9039,10,1.5,1.6,1.5,1.2,1.5,2.8
5439,1,2.3,2.2,1.9,1.9,2.1,2.9
5439,2,1.9,2.1,1.6,1.9,2.0,2.8
5439,3,1.6,2.3,2.3,2.0,1.9,2.7
5439,4,1.8,2.3,2.1,2.0,2.0,2.7
5439,5,2.0,2.1,2.1,1.1,1.7,2.8
5439,6,2.0,2.0,1.9,1.5,2.1,2.9
5439,7,1.8,1.9,1.9,1.5,1.7,2.9
5439,8,1.6,2.4,2.1,1.8,2.0,2.6
5439,9,2.1,2.2,2.2,2.4,2.3,2.6
5439,10,1.5,2.3,2.2,2.4,2.3,2.8
5944,1,0.9,1.7,1.5,1.5,1.1,2.7
5944,2,1.1,2.5,1.9,0.8,1.1,2.7
5944,3,1.3,2.7,2.1,0.8,1.3,2.5
5944,4,1.3,2.7,2.3,0.8,1.0,2.7
5944,5,1.5,2.4,2.1,0.9,1.4,2.9
5944,6,1.6,2.8,2.2,1.4,1.4,2.9
5944,7,1.1,2.6,2.1,1.7,1.6,2.9
5944,8,1.3,2.6,2.2,1.5,1.5,2.9
5944,9,1.3,2.7,2.2,1.8,2.0,2.6
5944,10,1.8,2.6,2.2,2.2,1.7,2.4
4415,1,2.6,2.7,2.1,1.9,2.4,2.5
4415,2,1.8,2.7,2.4,1.9,1.8,2.5
4415,3,0.9,2.1,1.4,1.9,1.2,2.4
4415,4,0.9,1.9,1.4,1.1,1.4,2.5
4415,5,0.7,1.8,1.3,0.5,1.1,2.6
4415,6,0.3,1.6,1.1,0.8,0.3,2.8
4415,7,0.7,2.6,0.7,0.5,1.2,2.7
4415,8,1.5,1.9,0.7,0.6,1.4,3.0
4415,9,1.2,1.5,0.7,1.0,1.3,2.6
4415,10,0.8,1.5,0.7,0.8,0.9,2.6
2076,1,0.4,1.3,1.2,2.2,0.7,3.0
2076,2,0.7,0.6,1.1,1.7,0.7,2.6
2076,3,0.4,1.5,1.2,1.1,0.4,2.9
2076,4,0.4,0.7,0.9,1.0,0.4,2.8
2076,5,0.3,1.0,0.4,0.8,0.5,2.8
2076,6,0.3,1.0,0.4,0.9,0.5,2.6
2076,7,0.4,0.8,0.8,0.7,0.5,2.7
2076,8,0.3,0.3,0.2,0.6,0.6,2.5
2076,9,0.4,0.6,0.6,0.5,0.7,2.9
2076,10,0.4,0.8,0.6,0.3,0.6,2.8
7143,1,2.3,2.1,2.0,2.2,2.2,2.6
7143,2,1.8,2.4,1.5,1.8,1.8,2.9
7143,3,1.5,2.0,2.0,2.1,1.4,2.9
7143,4,1.7,2.1,2.0,2.1,1.5,2.6
7143,5,1.4,1.8,2.1,2.0,1.4,3.0
7143,6,1.5,2.4,2.2,2.1,1.5,3.0
7143,7,1.5,2.3,1.9,2.1,1.4,2.9
7143,8,1.5,2.5,1.8,2.2,1.5,3.0
7143,9,1.7,2.4,2.0,2.1,1.7,3.0
7143,10,1.6,2.5,1.8,2.0,1.7,3.0
10281,1,2.6,2.4,2.5,2.4,2.5,2.4
10281,2,2.7,2.4,2.9,2.7,2.7,2.6
10281,3,2.7,2.4,2.7,2.4,2.7,2.7
10281,4,2.7,2.5,2.5,2.7,2.6,2.9
10281,5,2.3,2.6,2.2,2.4,2.5,2.9
10281,6,2.6,2.5,2.4,2.4,2.3,2.7
10281,7,2.6,2.4,2.7,2.6,2.2,2.7
10281,8,2.6,2.7,2.2,2.5,2.2,2.7
10281,9,2.3,2.9,2.1,2.5,2.5,2.5
10281,10,2.6,2.9,2.1,2.5,2.2,2.8
3296,1,0.7,0.8,1.3,1.3,0.8,2.7
3296,2,0.4,1.0,1.0,0.4,0.5,2.9
3296,3,0.4,1.0,1.2,0.5,0.4,2.3
3296,4,0.3,0.6,0.8,0.5,0.4,3.0
3296,5,0.1,1.0,0.6,0.4,0.3,2.6
3296,6,0.3,0.6,0.7,0.5,0.3,2.7
3296,7,0.2,0.6,0.6,0.4,0.2,2.9
